show_id,type,Title,Year,title,director,cast,country,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,duration,Gernes,Rotten Tomatoes,date_added,release_year,rating,,,,num_voted_users
s741,Movie,The Barrier,2020,A Haunted House 2,Michael Tiddes,"Marlon Wayans, Jaime Pressly, Essence Atkins, Affion Crockett, Hayes MacArthur, Rick Overton, Ashley Rickards, Cedric the Entertainer, Dave Sheridan, Missi Pyle, Gabriel Iglesias, Steele Stebbins",United States,16+,6.8/10,1,0,0,0,86 min,"Comedies, Horror Movies",57/100,14-Jan-17,2016,TV-Y,,,,4313
s2515,TV Show,The Bastard Executioner,2015,The Big Flower Fight,,"Natasia Demetriou, Vic Reeves, Kristen Griffith-Vanderyacht",United Kingdom,18+,6.2/10,0,1,0,0,1 Season,"British TV Shows, International TV Shows, Reality TV",59/100,9-Nov-19,2019,R,,,,2425
s3964,Movie,The Bay,2010,Bayonet,Kyzza Terrazas,"Luis Gerardo Méndez, Brontis Jodorowsky, Joonas Saartamo, Laura Birn, Ilkka Koivula, Ville Virtanen, Raúl Villegas, Miriam Balderas, Ximena Guzmán","Mexico, Finland",,7.3/10,0,0,1,0,102 min,"Dramas, International Movies, Sports Movies",45/100,30-Jun-17,2017,TV-PG,,,,746
s3681,TV Show,The Bernie Mac Show,2001,Free Rein,,"Jaylen Barron, Manpreet Bambra, Celine Buckens, Freddy Carter, Caroline Ford, Natalie Gumede, Bruce Herbelin-Earle, Noah Huntley, Kerry Ingram, Paul Luebke, Geoffrey McGivern, Navia Ziraili Robinson, Milo Twomey, Carla Woodcock",United States,7+,7.0/10,0,0,1,0,3 Seasons,"British TV Shows, Kids' TV, TV Dramas",56/100,1-Feb-19,2018,TV-MA,,,,2157
s4870,TV Show,The Best Markets On Earth,2017,The Who Was? Show,,"Haley Tju, Adam Hochstetter, Kirrilee Berger, Lilla Crawford, Bentley Green, Zach Timson, Andrew Daly, H. Jon Benjamin",United States,,,0,0,1,0,1 Season,"Kids' TV, TV Comedies",10/100,23-Apr-17,2017,TV-Y,,,,5695
s3779,TV Show,The Big Comfy Couch,1993,Documentary Now!,,"Fred Armisen, Bill Hader, Helen Mirren",United States,all,7.2/10,0,0,1,0,3 Seasons,TV Comedies,52/100,5-Feb-19,2018,TV-14,,,,80961
s1320,Movie,The Big Day,2021,Xico's Journey,Eric D. Cabello Díaz,"Verónica Alva, Pablo Gama Iturrarán “Mago Gamini�, Luis �ngel Jaramillo, Lila Downs, Elena Poniatowska, Verónica Castro, Enrique Guzmán, Alex Lora, Marco Antonio Solís, Víctor Trujillo",Mexico,18+,4.6/10,1,0,0,0,87 min,Children & Family Movies,46/100,7-Jan-20,2020,TV-14,,,,55040
s1348,Movie,The Big Family Cooking Showdown,2017,Black Beach,Esteban Crespo,"Raúl Arévalo, Candela Peña, Paulina García, Claude Musungayi, Babou Cham, Lidia Nené, Melina Matthews, Emilio Buale, Mulie Jarju, Jimmy Castro, Fenda Drame, Dairon Tallon, Teresita Evuy, Olivier Bony","Spain, Belgium, United States",7+,7.0/10,1,0,0,0,116 min,"Action & Adventure, International Movies",45/100,1-Jan-20,2017,TV-14,,,,4173
s5342,Movie,The Big Fib,2020,Enter the Warriors Gate,Matthias Hoene,"Jeff Daniels, Jack O'Connell, Michelle Dockery, Scoot McNairy, Merritt Wever, Thomas Brodie-Sangster, Francis Ng, Ni Ni","France, Canada, China, Cambodia",all,5.4/10,0,0,0,1,105 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",29/100,22-May-20,2019,TV-14,,,,859
s4999,Movie,The Big Flip,2009,Gad Elmaleh: American Dream,Michael Simon,Gad Elmaleh,United States,,,0,0,1,0,58 min,Stand-Up Comedy,10/100,2-Oct-19,2019,TV-MA,,,,33567
s784,Movie,The Big Flower Fight,2020,Carnaval,Leandro Neri,"Giovana Cordeiro, Gkay, Bruna Inocencio, Samya Pascotto, Flavia Pavanelli, Micael Borges, Jean Pedro, Rafael Medrado, Nikolas Antunes, Stella Miranda",Brazil,,7.4/10,1,0,0,0,95 min,"Comedies, International Movies, Music & Musicals",56/100,14-Apr-21,2019,TV-MA,,,,175196
s1019,Movie,The Big Show Show,2020,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Fadnis, Ayaz Khan, Prateik Babbar, Ratna Pathak Shah, Arbaaz Khan, Sohail Khan",India,all,6.4/10,1,0,0,0,147 min,"Comedies, International Movies, Music & Musicals",52/100,25-Jul-16,2014,TV-MA,,,,21359
s3332,Movie,The Big Vote,2018,Christmas in the Heartland,Harvey Lowry,"Sierra McCormick, Brighton Sharbino, Bo Derek, Shelley Long, Christopher Rich, JoeDon Rooney, Tiffany Fallon, Paula Trickey, Christian Kane",United States,,,0,1,0,0,112 min,Dramas,18/100,15-Nov-19,2019,TV-14,,,,291875
s2609,Movie,The Biggest Loser,2004,Murder to Mercy: The Cyntoia Brown Story,,,United States,7+,5.4/10,0,1,0,0,97 min,Documentaries,56/100,23-Dec-16,2016,TV-MA,,,,112671
s2581,TV Show,The Bisexual,2018,Hollywood,,"David Corenswet, Darren Criss, Patti LuPone, Jeremy Pope, Jim Parsons, Laura Harrier, Joe Mantello, Dylan McDermott, Jake Picking, Holland Taylor, Samara Weaving",United States,,6.3/10,0,1,0,0,1 Season,TV Dramas,57/100,4-May-18,2018,TV-14,,,,40800
s23,Movie,The Blacklist,2013,Avvai Shanmughi,K.S. Ravikumar,"Kamal Hassan, Meena, Gemini Ganesan, Heera Rajgopal, Nassar, S.P. Balasubrahmanyam",,16+,8.0/10,1,0,0,0,161 min,"Comedies, International Movies",88/100,1-Feb-19,2017,TV-14,,,,27569
s3787,Movie,The Boarding School: Las Cumbres,2021,We Are Legends,Daniel Yee Heng Chan,"Lam Yiu-sing, Ma Chi Wai, Wiyona Yeung, Eric Kot, Yuen Qiu, Lisa Cheng, Jason Li",Hong Kong,,6.5/10,0,0,1,0,109 min,"Action & Adventure, International Movies, Sports Movies",51/100,31-Dec-17,2013,TV-14,,,,5744
s2410,TV Show,The Bob Newhart Show,1972,Reality Z,,"Ana Hartmann, Sabrina Sato, Luellem de Castro, Guilherme Weber, Emílio de Mello, Ravel Andrade, João Pedro Zappa, Julia Ianina, Pierre Baitelli, Jesus Luz, Carla Ribas, Wallie Ruy, Gabriel Canella, Natália Rosa, Priscila Assum, Teca Pereira, Leandro Daniel, Hanna Romanazzi, Arlinda Di Baio, Erom Cordeiro, Enzo Romani",Brazil,all,8.1/10,0,1,0,0,1 Season,"International TV Shows, TV Horror, TV Mysteries",62/100,1-Apr-18,2017,TV-MA,,,,8856
s3745,TV Show,The Bold and the Beautiful,1987,Unit 42,,"Patrick Ridremont, Constance Gay, Tom Audenaert, Roda Fawaz, Danitza Athanassiadis",Belgium,16+,3.4/10,0,0,1,0,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",53/100,1-Oct-18,2016,TV-MA,,,,745
s2155,Movie,The Bold Type,2017,Stars in the Sky: A Hunting Story,Steven Rinella,Steven Rinella,United States,16+,7.9/10,0,1,0,0,69 min,Documentaries,72/100,21-May-20,1982,TV-MA,,,,1828
s4681,Movie,The Bomber: Behind Nazi Lines,2012,Qarib Qarib Singlle,Tanuja Chandra,"Irrfan Khan, Parvathy, Neha Dhupia, Pushtii Shakti, Luke Kenny, Siddharth Menon, Bajrangbali Singh, Brijendra Kala",India,,,0,0,1,0,120 min,"Comedies, International Movies, Romantic Movies",13/100,1-Jan-19,1998,TV-MA,,,,5786
s829,Movie,The Bonfire of Destiny,2019,Collateral Beauty,David Frankel,"Will Smith, Edward Norton, Kate Winslet, Michael Peña, Helen Mirren, Naomie Harris, Keira Knightley, Jacob Latimore, Ann Dowd, Liza Colón-Zayas",United States,16+,7.7/10,1,0,0,0,97 min,Dramas,55/100,15-Jul-18,2013,TV-MA,,,,1470
s5252,TV Show,The Book of Pooh,2001,The Royal House of Windsor,,,United Kingdom,all,6.5/10,0,0,0,1,1 Season,"British TV Shows, Docuseries, International TV Shows",45/100,7-Feb-20,2020,TV-MA,,,,1553
s2988,Movie,The Boonies,2016,Vir Das: For India,"Vir Das, Ajay Bhuyan",Vir Das,India,,7.3/10,0,1,0,0,76 min,Stand-Up Comedy,44/100,13-Sep-19,2018,TV-MA,,,,95294
s3727,TV Show,The Border,2008,The Casketeers,,,New Zealand,7+,7.0/10,0,0,1,0,2 Seasons,"International TV Shows, Reality TV",54/100,19-Jun-21,2020,TV-MA,,,,29488
s170,Movie,The Borgias,2011,Poseidon,Wolfgang Petersen,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss, Emmy Rossum, Mía Maestro, Mike Vogel, Kevin Dillon, Freddy Rodríguez",United States,18+,7.9/10,1,0,0,0,98 min,"Action & Adventure, Dramas",76/100,7-May-20,2012,TV-MA,,,,34643
s438,Movie,The Boss Baby: Back in Business,2018,Cosmic Sin,Edward Drake,"Frank Grillo, Bruce Willis, Brandon Thomas Lee, Corey Large, Perrey Reeves, C.J. Perry, Lochlyn Munro, Costas Mandylor, Adelaide Kane, Eva De Dominici, Sarah May Sommers, Trevor Gretzky",United States,7+,6.5/10,1,0,0,0,88 min,Action & Adventure,65/100,30-Jul-17,2017,TV-14,,,,10755
s848,TV Show,The Boulet Brothers' Dragula,2016,Mad for Each Other,,"Jung Woo, Oh Yeon-seo, Baik Ji-won, Lee Hye-eun, Lee Yeon-doo, Lee Su-hyun, An Woo-yeon",,18+,7.9/10,1,0,0,0,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",55/100,10-Jun-21,2021,TV-MA,,,,6930
s3447,Movie,The Boys,2019,Noblemen,Vandana Kataria,"Ali Haji, Kunal Kapoor, Muskkaan Jaferi, Hardik Thakkar, Ali Mir, Shaan Grover, M.K. Raina, Ivan Rodrigues",India,18+,8.7/10,0,0,1,0,109 min,"Dramas, Independent Movies, International Movies",93/100,1-Aug-17,2014,TV-MA,,,,45500
s2374,Movie,The Brady Bunch,1969,Saladin,Youssef Chahine,"Ahmad Mazhar, Salah Zo El Faqqar, Nadia Lotfi, Hamdy Gheith, Laila Fawzy, Omar El-Hariri, Laila Taher, Hussein Riad, Mahmoud El Meleigy, Zaki Tolaimat",Egypt,all,6.7/10,0,1,0,0,194 min,"Action & Adventure, Classic Movies, Dramas",63/100,1-May-17,2015,TV-MA,,,,3849
s3203,Movie,The Bravest Knight,2019,Wandering Stars,"Syrine Boulanouar, Nekfeu",Nekfeu,France,7+,6.4/10,0,1,0,0,95 min,"Documentaries, International Movies, Music & Musicals",34/100,1-Nov-19,1976,TV-MA,,,,40878
s3411,TV Show,The Bravest Knight Who Ever Lived,2014,Toon,,"Joep Vermolen, Amy van der Weerden, Loulou Hameleers, Robbert Bleij",Netherlands,,,0,1,0,0,2 Seasons,"International TV Shows, TV Comedies",13/100,12-Aug-21,2021,TV-MA,,,,1418
s617,Movie,The Break,2016,Working Title,Mary Harron,"Hannah Murray, Sosie Bacon, Marianne Rendón, Merritt Wever, Matt Smith, Suki Waterhouse, Chace Crawford, Annabeth Gish, Kayli Carter",,18+,7.6/10,1,0,0,0,110 min,Dramas,60/100,18-Jun-20,2019,TV-14,,,,5012
s1328,Movie,The Break with Michelle Wolf,2018,This Is the Life,Ava DuVernay,"Abstract Rude, Chali 2na, Cut Chemist, Ellay Khule, Riddlore, Medusa, Myka Nyne, Pigeon John, 2Mex",United States,18+,5.3/10,1,0,0,0,98 min,"Documentaries, Music & Musicals",46/100," May 1, 2018",2016,TV-MA,,,,150020
s737,Movie,The Bride of the Water God,2017,Skater Girl,Manjari Makijany,"Rachel Saanchita Gupta, Amy Maghera, Shafin Patel, Ambrish Saxena, Swati Das, Jonathan Readwin, Ankit Yadav, Anurag Arora, Vinayak Gupta, Vivek Yadav, Waheeda Rehman","United States, India",,6.9/10,1,0,0,0,110 min,"Children & Family Movies, Dramas, International Movies",57/100,1-Nov-19,1962,TV-14,,,,6429
s2229,Movie,The Bridge,2013,Father Soldier Son,"Leslye Davis, Catrin Einhorn",,United States,18+,7.6/10,1,1,0,0,100 min,Documentaries,69/100,9-Nov-18,2017,TV-14,,,,34620
s4205,Movie,The Bug Diaries,2019,Solo,Hugo Stuven,"Alain Hernández, Aura Garrido, Ben Temple",Spain,all,7.0/10,0,0,1,0,91 min,"Dramas, Independent Movies, International Movies",37/100,1-Jan-21,2017,TV-MA,,,,9010
s4326,Movie,The Bumble Nums,2017,RUSSELL BRAND: RE:BIRTH,Chris Howe,Russell Brand,,all,7.2/10,0,0,1,0,63 min,Stand-Up Comedy,34/100,22-Dec-20,2020,TV-MA,,,,36372
s447,Movie,The Bureau of Magical Things,2018,The Book of Henry,Colin Trevorrow,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman, Dean Norris, Lee Pace, Maddie Ziegler, Tonya Pinkins, Bobby Moynihan, Geraldine Hughes",United States,7+,6.7/10,1,0,0,0,105 min,Dramas,65/100,31-Mar-17,2015,TV-G,,,,50311
s3150,Movie,The Burger Show,2018,Zindagi Na Milegi Dobara,Zoya Akhtar,"Hrithik Roshan, Abhay Deol, Farhan Akhtar, Katrina Kaif, Kalki Koechlin, Deepti Naval, Naseeruddin Shah, Ariadna Cabrol",India,,7.7/10,0,1,0,0,154 min,"Comedies, Dramas, International Movies",38/100,29-Sep-17,2017,TV-MA,,,,28589
s969,TV Show,The Business of Drugs,2020,Sexify,,"Aleksandra Skraba, Maria Sobocińska, Sandra Drzymalska, Piotr Pacek, Kamil Wodka, Jan Wieteska, Wojciech Solarz",Poland,18+,7.2/10,1,0,0,0,1 Season,"International TV Shows, TV Comedies, TV Dramas",53/100,12-Nov-17,2017,TV-14,,,,23546
s3836,TV Show,The Busy World of Richard Scarry,1994,Easy,,"Aubrey Plaza, Judy Greer, Jane Adams, Zazie Beetz, Kate Berlant, Aya Cash, Michael Chernus, Kiersey Clemons, Orlando Bloom, Malin Akerman, Marc Maron, Dave Franco, Hannibal Buress, Jake Johnson, Emily Ratajkowski, Andrew Bachelor",United States,all,7.5/10,0,0,1,0,3 Seasons,"TV Comedies, TV Dramas",49/100,17-Nov-17,2017,TV-14,,,,15277
s1152,Movie,The Cabin with Bert Kreischer,2020,Octonauts & the Ring of Fire,Blair Simmons,"Simon Greenall, Rob Rackstraw, Jo Wyatt, Paul Buckley, Simon Foster, Teresa Gallagher, Richard Grieve, Michael Murphy, Paul Panting, Keith Wickham","China, United Kingdom",18+,7.3/10,1,0,0,0,73 min,Children & Family Movies,49/100,1-Sep-19,2016,TV-14,,,,6062
s4198,Movie,The Californians,1957,Baazaar,Gauravv K Chawla,"Saif Ali Khan, Chitrangada Singh, Radhika Apte, Rohan Vinod Mehra, Manish Chaudhary, Denzil Smith, Pawan Chopra, Deepak Gheewala, Utkarsh Mazumdar, Danish Hussain",India,,7.3/10,0,0,1,0,136 min,"Dramas, International Movies",38/100,1-Dec-18,2009,TV-14,,,,36996
s2436,Movie,The Carmichael Show,2015,Life's Speed Bump,Wael Ehsan,"Ahmed Helmy, Nour, Ezzat Abou Aouf, Ahmed Rateb, Ahmed Saeed Abdel-Ghany, Menna Arafa",Egypt,7+,7.7/10,0,1,0,0,109 min,"Comedies, International Movies",61/100,16-Aug-18,1990,TV-14,,,,187595
s3571,Movie,The Carol Burnett Show,1967,Game Over (Telugu Version),Ashwin Saravanan,"Taapsee Pannu, Vinodhini, Parvathi T, Ramya Subramanian, Sanchana Natarajan, Anish Kuruvilla, David Solomon Raja",,all,8.7/10,0,0,1,0,98 min,"Horror Movies, International Movies, Thrillers",65/100,9-Apr-16,2015,TV-MA,,,,183288
s2965,Movie,The Case That Haunts Me,2018,Night on Earth: Shot in the Dark,,Samira Wiley,United Kingdom,16+,7.7/10,0,1,0,0,59 min,Movies,45/100,1-Sep-17,2015,TV-14,,,,1003
s1564,Movie,The Casketeers,2018,Funny Boy,Deepa Mehta,"Brandon Ingram, Nimmi Harasgama, Ali Kazmi, Arush Nand, Agam Darshi, Rehan Mudannayake, Shivantha Wijesinha, Seema Biswas, Hidaayath Hazeer","Canada, United States",16+,7.5/10,1,0,0,0,109 min,"Dramas, LGBTQ Movies",41/100,20-Nov-19,2019,TV-MA,,,,6221
s1248,Movie,The Cat in the Hat Knows a Lot About That!,2010,Banyuki,Hidenori Inoue,"Takaya Kamikawa, Izumi Inamori, Taichi Saotome, Jun Hashimoto, Shoko Takada, Makoto Awane, Takaya Yamauchi, Akira Yamamoto, Tetsuya Chiba, Masato Sakai",,all,6.5/10,1,0,1,0,182 min,"Action & Adventure, Dramas, International Movies",47/100,29-Jun-18,2015,TV-MA,,,,7776
s3092,Movie,The Celebrity Dating Game,2021,"El Pepe, a Supreme Life",Emir Kusturica,"José Mujica, Emir Kusturica","Argentina, Uruguay, Serbia",,2.6/10,0,1,0,0,73 min,"Documentaries, International Movies",40/100,12-Aug-17,2015,TV-MA,,,,2560
s384,Movie,The Chalet,2018,Department,Ram Gopal Varma,"Amitabh Bachchan, Sanjay Dutt, Rana Daggubati, Vijay Raaz, Abhimanyu Singh, Madhu Shalini, Deepak Tijori, Anjana Sukhani, Manchu Lakshmi",India,18+,7.0/10,1,0,0,0,143 min,"Action & Adventure, International Movies",67/100,15-Dec-17,2017,TV-MA,,,,52509
s372,Movie,The Challenge,1998,Pomegranates and Myrrh,Najwa Najjar,"Yasmine Al Massri, Ashraf Farah, Ali Suliman, Hiam Abbass, Samia Kuzmoz Bakri, Yosef Abu Wardeh, Wardeh Dukwar, Manal Awad, Valentina Abu-'Aksa, Walid Abdul Salam, Ahmad Abu Sal'oum, Wardeh Jubran",,16+,7.7/10,1,1,1,0,95 min,"Dramas, Independent Movies, International Movies",67/100,1-Aug-18,2012,TV-14,,,,21202
s3354,Movie,The Champion Within,2017,Zoé: Panoramas,"Rodrigo Guardiola, Gabriel Cruz Rivas","Sergio Acosta, Jesús Báez, �ngel Mosqueda, Rodrigo Guardiola, León Larregui",Mexico,,,0,1,0,0,89 min,"Documentaries, International Movies, Music & Musicals",16/100,15-Sep-19,2019,TV-MA,,,,105591
s1721,Movie,The Charming Stepmom,2019,What We Wanted,Ulrike Kofler,"Lavinia Wilson, Elyas M'Barek, Anna Unterberger, Lukas Spisser, Iva Höpperger, Fedor Teyml, Marta Manduca, Maria Hofstätter, Tina Haller",Austria,,,1,0,0,0,93 min,"Dramas, International Movies",37/100,1-Mar-19,2019,TV-MA,,,,97
s1141,Movie,The Chase,2013,Universal Soldier: The Return,Mic Rodgers,"Jean-Claude Van Damme, Michael Jai White, Heidi Schanz, Xander Berkeley, Justin Lazard, Kiana Tom, Daniel von Bargen, James Black, Karis Paige Bryant, Bill Goldberg",United States,all,7.4/10,1,1,0,0,83 min,Action & Adventure,50/100,1-May-17,2017,TV-MA,,,,52286
s607,Movie,The Chef Show,2019,The Queen,Stephen Frears,"Helen Mirren, Michael Sheen, James Cromwell, Helen McCrory, Alex Jennings, Roger Allam, Sylvia Syms, Mark Bazeley","United Kingdom, United States, France, Italy",18+,8.2/10,1,0,0,0,103 min,"Dramas, International Movies",61/100,3-Dec-16,2016,TV-MA,,,,578
s3002,TV Show,The Chew,2011,Playing with Fire,,"Jason Day, Margarita Rosa de Francisco, Carlos Ponce, Gaby Espino, Laura Perico, Alejandro Aguilar, Tony Plana, Marcelo Serrado, Leticia Huijara, Germán Quintero, Luis Alberti, Ricardo Vesga, Yuri Vargas, �lvaro Rodríguez, Juan David Restrepo",United States,7+,5.3/10,0,1,0,0,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",44/100,19-Jun-20,2020,TV-MA,,,,91
s2398,Movie,The Choe Show,2021,Jo Koy: In His Elements,Michael McKay,"Jo Koy, Andrew Lopez, Joey Guila, Andrew Orolfo",United States,,8.5/10,0,1,0,0,55 min,Stand-Up Comedy,62/100," April 17, 2016",2015,TV-Y7,,,,185345
s1295,TV Show,The Chosen One,2019,Tribes of Europa,,"Henriette Confurius, Emilio Sakraya, David Ali Rashed, Oliver Masucci, Melika Foroutan, Ana Ularu, Robert Finster",Germany,18+,5.8/10,1,0,0,0,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",47/100,13-Mar-20,2020,TV-MA,,,,806
s283,Movie,The Circle,2020,La diosa del asfalto,Julián Hernández,"Ximena Romo, Mabel Cadena, Alejandra Herrera, Nelly González, Samantha Orozco, Axel Arenas, Esteban Caicedo, Paulina Goto, Raquel Robles, Baby Bátiz, Pascacio López, Juán Carlos Torres, Javier Oliván, Claudia Lobo, Giovanna Zacarías",Mexico,18+,7.3/10,1,0,1,0,127 min,"Dramas, Independent Movies, International Movies",70/100,21-Dec-19,2017,TV-MA,,,,1138
s1352,Movie,The Circle Brazil,2020,"Our Lady of San Juan, Four Centuries of Miracles",Noé González,"Alejandro Peña Arenzana, Alejandra Yañez Reynoso, Giuliana Baker, Mauricio López, Antia Nazarely Reynoso, Felipe De Jesus Hernández, Fernanda Michelle Torres",Mexico,,6.8/10,1,0,0,0,123 min,"Dramas, Faith & Spirituality, International Movies",45/100,24-Dec-19,2019,TV-MA,,,,4820
s1138,Movie,The Circle France,2020,The Knight and the Princess,Bashir El Deek,"Sedky Sakhr, Hashem El Garhy, Shahira Kamal, Aiemzy, Hani R. Eskander, Saif Abu-Kandil","Egypt, Saudi Arabia",,7.4/10,1,0,0,0,96 min,"Action & Adventure, International Movies, Music & Musicals",50/100,5-Oct-18,2018,TV-Y,,,,10220
s2754,Movie,The Circus,2016,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,,,United States,16+,7.0/10,0,1,0,0,85 min,Stand-Up Comedy,52/100,13-Nov-18,2018,TV-MA,,,,5699
s2541,Movie,The Cleveland Show,2009,The Wrong Missy,Tyler Spindel,"David Spade, Lauren Lapkus, Nick Swardson, Geoff Pierson, Jackie Sandler, Sarah Chalke, Rob Schneider, Chris Witaske, Joe Anoa'i, Molly Sims",United States,16+,5.5/10,0,1,0,0,90 min,"Comedies, Romantic Movies",58/100,4-Apr-17,2017,TV-PG,,,,61787
s1103,Movie,The Club,2019,Accepted,Steve Pink,"Justin Long, Jonah Hill, Adam Herschman, Columbus Short, Maria Thayer, Lewis Black, Blake Lively, Mark Derwin, Ann Cusack, Robin Lord Taylor, Hannah Marks, Anthony Heald",United States,18+,6.3/10,1,0,0,0,93 min,Comedies,50/100,16-Sep-16,2010,TV-14,,,,858
s4938,Movie,The Coeds,2015,"Ram Dass, Going Home",Derek Peck,Ram Dass,United States,,,0,0,1,0,32 min,"Documentaries, Faith & Spirituality",10/100,15-Aug-16,2015,TV-14,,,,3119
s3719,Movie,The Collection,2016,Blood Will Tell,"Miguel Cohan, Miguel Cohan","Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski","Argentina, United States",18+,7.1/10,0,0,1,0,113 min,"Dramas, Independent Movies, International Movies",54/100,19-Feb-21,2020,TV-MA,,,,63
s1588,TV Show,The Comedy Lineup,2018,Detention,"Su I-Hsuan, Chuang Shiang-an, Liu Yi","Li Lingwei, Han Ning, Huang Guanzhi, Jack Yao, Hsia Teng-hung, David Chao, Luo Guanxu, Wu Kunda, Serena Fang, Carol Cheng, Chang Han",Taiwan,18+,5.9/10,1,0,0,0,1 Season,"International TV Shows, TV Dramas, TV Horror",40/100,4-Nov-20,2020,TV-14,,,,4100
s2731,Movie,The Commish,1991,Kabhi Alvida Naa Kehna,Karan Johar,"Amitabh Bachchan, Shah Rukh Khan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Kiron Kher, Arjun Rampal",India,16+,7.1/10,0,1,0,0,192 min,"Dramas, International Movies, Romantic Movies",53/100,12-Jun-21,2021,TV-MA,,,,4057
s4641,TV Show,The Complete History of the Second World War,2017,Super Monsters Monster Party,,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",,,,0,0,1,0,1 Season,Kids' TV,14/100,21-Dec-18,2016,TV-PG,,,,108052
s4573,Movie,The Complete Story of Hitler and the Nazis,2017,Jatt James Bond,Rohit Jugraj,"Gippy Grewal, Gurpreet Guggi, Zarine Khan",India,,,0,0,1,0,142 min,"Comedies, Dramas, International Movies",16/100,24-Apr-20,2020,TV-14,,,,1510
s3027,Movie,The Con,2020,The Brave,William Kaufman,"Armand Assante, Louis Mandylor, Yuriy Kutsenko, Ravshana Kurkova, Igor Jijikine, Ivan Makarevich, Bessart Kallaku, Ervin Bejleri",United States,,7.3/10,0,1,0,0,103 min,"Action & Adventure, Independent Movies",43/100,27-Apr-20,2020,TV-14,,,,99177
s328,Movie,The Confession Killer,2019,Beowulf,Robert Zemeckis,"Ray Winstone, Anthony Hopkins, John Malkovich, Angelina Jolie, Robin Wright, Brendan Gleeson, Crispin Glover, Alison Lohman, Sharisse Baker-Bernard","United States, United Kingdom",16+,7.4/10,1,0,0,0,114 min,"Action & Adventure, Sci-Fi & Fantasy",68/100,12-Mar-21,2021,PG,,,,2753
s417,Movie,The Confession Tapes,2017,Chhota Bheem aur Krishna vs Zimbara,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",,16+,7.5/10,1,0,0,0,64 min,Children & Family Movies,65/100,30-Nov-18,2018,TV-PG,,,,1079
s1947,Movie,The Confrontation,2018,Welcome,Anees Bazmee,"Akshay Kumar, Katrina Kaif, Nana Patekar, Anil Kapoor, Paresh Rawal, Mallika Sherawat, Feroz Khan, Ruslaan Mumtaz, Sunil Shetty, Malaika Arora, Asrani",India,,,1,0,0,0,149 min,"Comedies, International Movies, Music & Musicals",10/100,20-Jan-18,2017,TV-14,,,,1015
s2349,Movie,The Conners,2018,The Royal Hibiscus Hotel,Ishaya Bako,"Zainab Balogun, Kenneth Okolie, Deyemi Okanlawon, Joke Silva, Olu Jacobs, Jide Kosoko, Rachel Oniga, Kemi Lala Akindoju, Ini Dima-Okojie, Toni Tones",Nigeria,7+,5.3/10,0,1,0,0,90 min,"Comedies, International Movies, Romantic Movies",64/100,1-Sep-18,2017,TV-MA,,,,2189
